CJCONO	CJPGNM	CJQTTP	CJTX40	CJTX15	CJFILE	CJSOPT	CJNFTR	CJPAV1	CJPAV2	CJPAV3	CJPAV4	CJPAV5	CJPAV6	CJPSEQ	CJTABL	CJAGGR	CJOBK1	CJOBK2	CJOBK3	CJOBK4	CJOBK5	CJOBK6	CJOBK7	CJTXID	CJRGDT	CJRGTM	CJLMDT	CJCHNO	CJCHID	CJSOZ1	CJSOZ2	CJSOZ3	CJSOZ4	CJSOZ5	CJSOZ6	CJIBCA	CJLMTS	CJSNDI	CJCHNF	CJCHAG	CJAGRG	CJMXRE	CJSLF1	CJJNSO	CJSLF2	CJSLF3	CJSUB1	CJSUB2	CJSUB3	CJHLAL	CJSBFD	CJSDSN	CJCON1
0	MWS098    	2	Division, Invent d c, Trans type, Sale t	Div, I d c     	MISCOR    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605857	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS098    	3	Division, Invent d c, Status, Trans type	Div, I d c     	MISCOR    	20	0	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605873	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS098    	4	Division, Invent d c, Item no, Serial no	Div, I d c     	MISCOR    	30	0	STD04-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605873	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS098    	5	Division, Serial no, Item no, Creation d	Div, Serno     	MISCOR    	40	0	STD05-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605888	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS098    	6	Division, Trans type, Sale type, Serial	Div, Tr tp     	MISCOR    	50	0	STD06-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605904	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS098    	7	Division, Transaction tpe, Serial number	Div, Tr tp     	MISCOR    	60	0	STD07-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605904	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS098    	8	Division, Serial number, Transaction tpe	Div, Serno     	MISCOR    	70	0	STD08-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605919	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS098    	9	Division, Status, Creation d, Trans type	Div, Sts       	MISCOR    	80	0	STD09-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63325	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463605935	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS099    	1	Division, Item no, Serial no, Creation d	Div, Itmno     	MIGRIF    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63326	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463606315	1	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS157    	1	Warehouse, Location, Item no, Lot number	Whs, Loc       	MIWLAL    	00	2	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63326	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463606711	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS157    	2	Warehouse, Location, Trans dt, Trans tim	Whs, Loc       	MIWLAL    	10	2	STD02-02  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63326	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463606711	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
0	MWS330    	1	Reservation no, Sequence no	Re no, SeqNo   	MITRES    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63328	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463608066	0	0	0	0	0	GTSTAT	0	      	      	0	0	0	0	          	0	               
0	MWS330    	2	Reserv cat, Reserv ref, Ref ord ln, Line	Reser, Reser   	MITRES    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63328	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463608082	0	0	0	0	0	GTSTAT	0	      	      	0	0	0	0	          	0	               
0	MWS330    	3	Ord cat, Acq order, AcqOrdLine, Line suf	Ordct, AqOrd   	MITRES    	20	0	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63328	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463608097	0	0	0	0	0	GTSTAT	0	      	      	0	0	0	0	          	0	               
0	MWS330    	4	Item no, Lot number, Status, Reserv no	Itmno, Lot     	MITRES    	30	0	STD04-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63328	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463608113	0	0	0	0	0	GTSTAT	0	      	      	0	0	0	0	          	0	               
0	MWS330    	5	Reserv cat, Reserv ref, Ref ord ln, Line	Reser, Reser   	MITRES    	40	0	STD05-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63328	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463608128	0	0	0	0	0	GTSTAT	0	      	      	0	0	0	0	          	0	               
0	MWS330    	6	Order no, Reservation no, Sequence no	Ordno, Re no   	MITRES    	50	0	STD06-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63328	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463608128	0	0	0	0	0	GTSTAT	0	      	      	0	0	0	0	          	0	               
0	MWS330    	7	Order cat, Order line, Dmd order, Line s	Ordct, Line    	MITRES    	60	0	STD07-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63328	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463608144	0	0	0	0	0	GTSTAT	0	      	      	0	0	0	0	          	0	               
